internal_id	form_key	location	method	gate	gate_name	level_min	level_max	slot_index	earliest_gate	gate_basis	confidence
1176	Duraludon	Cerulean Cave 1F	wild-night	12	Archer-3	68	70	9	9	direct	Measured
1176	Duraludon	Cerulean Cave 2F	wild-night	12	Archer-3	68	70	8	9	direct	Measured
1176	Duraludon	Cerulean Cave 2F	wild-night	12	Archer-3	68	70	9	9	direct	Measured
1177	Dreepy	Celadon City Game Corner Exchange	fixed-gift	6	Archer-2	NA	NA	NA	6	direct	Measured
1179	Dragapult	Victory Road 3F	wild-day	16	Elite-4	80	82	2	6	via-evolution	Measured
1179	Dragapult	Victory Road 3F	wild-day	16	Elite-4	80	82	9	6	via-evolution	Measured
1179	Dragapult	Victory Road 3F	wild-night	16	Elite-4	80	82	2	6	via-evolution	Measured
1179	Dragapult	Victory Road 3F	wild-night	16	Elite-4	80	82	9	6	via-evolution	Measured
1179	Dragapult	Viridian City Gym	fixed-gift	17	Post-Game	NA	NA	NA	6	via-evolution	Measured
1179	Dragapult	Pokemon Tower 9F	wild-day	17	Post-Game	83	85	6	6	via-evolution	Measured
1179	Dragapult	Pokemon Tower 9F	wild-day	17	Post-Game	83	85	7	6	via-evolution	Measured
1179	Dragapult	Pokemon Tower 9F	wild-night	17	Post-Game	83	85	6	6	via-evolution	Measured
1179	Dragapult	Pokemon Tower 9F	wild-night	17	Post-Game	83	85	7	6	via-evolution	Measured
1183	Kubfu	Cerulean Cave 2F	fixed-gift	14	Clair	NA	NA	NA	14	direct	Measured
1185	Zarude	Viridian Forest Heart	raid5	0	Brock	NA	NA	NA	0	direct	Measured
1187	Calyrex	Route 25	raid4	2	Misty	NA	NA	NA	2	direct	Measured
1188	Regieleki	Power Plant	raid5	10	May	NA	NA	NA	10	direct	Measured
1189	Regidrago	Pokemon Mansion 1F	raid5	11	Blaine	NA	NA	NA	11	direct	Measured
1195	Frigibax	Celadon City Game Corner Exchange	fixed-gift	6	Archer-2	NA	NA	NA	6	direct	Measured
1197	Baxcalibur	Victory Road 2F	wild-day	16	Elite-4	80	82	0	6	via-evolution	Measured
1197	Baxcalibur	Victory Road 2F	wild-day	16	Elite-4	80	82	10	6	via-evolution	Measured
1197	Baxcalibur	Victory Road 2F	wild-night	16	Elite-4	80	82	0	6	via-evolution	Measured
1197	Baxcalibur	Victory Road 2F	wild-night	16	Elite-4	80	82	10	6	via-evolution	Measured
1198	Toedscool	Viridian Forest	wild-night	0	Brock	4	6	8	0	direct	Measured
1198	Toedscool	Viridian Forest	wild-night	0	Brock	4	6	9	0	direct	Measured
1200	Nymble-Sevii	Berry Forest	wild-day	17	Post-Game	84	85	1	17	direct	Measured
1200	Nymble-Sevii	Berry Forest	wild-night	17	Post-Game	84	85	1	17	direct	Measured
1202	Indeedee-F	Route 9	wild-night	3	Surge	25	27	4	3	direct	Measured
1202	Indeedee-F	Berry Forest	wild-night	17	Post-Game	83	85	6	3	direct	Measured
1202	Indeedee-F	Berry Forest	wild-night	17	Post-Game	83	85	7	3	direct	Measured
1208	Meowth-Galar	Route 1	wild-night	0	Brock	2	4	4	0	direct	Measured
1208	Meowth-Galar	Route 3	raid1	1	Archer-1	NA	NA	NA	0	direct	Measured
1208	Meowth-Galar	Route 5	wild-night	2	Misty	18	20	0	0	direct	Measured
1209	Ponyta-Galar	Route 2	wild-night	0	Brock	3	5	2	0	direct	Measured
1210	Rapidash-Galar	Pokemon Mansion 3F	wild-night	11	Blaine	63	65	4	0	via-evolution	Measured
1211	Slowpoke-Galar	Route 12	raid1	3	Surge	NA	NA	NA	3	direct	Measured
1211	Slowpoke-Galar	Celadon City	wild-goodRod	3	Surge	27	29	1	3	direct	Measured
1211	Slowpoke-Galar	Route 6	wild-goodRod	3	Surge	27	29	0	3	direct	Measured
1212	Slowbro-Galar	Route 6	wild-superRod	9	Koga	53	55	0	3	via-evolution	Measured
1212	Slowbro-Galar	Cape Brink	wild-day	17	Post-Game	83	85	5	3	via-evolution	Measured
1212	Slowbro-Galar	Cape Brink	wild-day	17	Post-Game	84	85	4	3	via-evolution	Measured
1213	Farfetch’d-Galar	Vermilion City Central House	fixed-trade	2	Misty	NA	NA	NA	2	direct	Measured
1215	Weezing-Galar	Route 14	raid3	9	Koga	NA	NA	NA	0	via-evolution	Measured
1215	Weezing-Galar	Route 17	wild-night	9	Koga	46	48	0	0	via-evolution	Measured
1215	Weezing-Galar	Pokemon Mansion 1F	wild-night	11	Blaine	63	65	4	0	via-evolution	Measured
1215	Weezing-Galar	Pokemon Mansion 2F	wild-night	11	Blaine	63	65	2	0	via-evolution	Measured
1216	Mr. Mime-Galar	Route 12	wild-day	9	Koga	50	52	8	3	via-evolution	Measured
1216	Mr. Mime-Galar	Route 12	wild-day	9	Koga	50	52	9	3	via-evolution	Measured
1216	Mr. Mime-Galar	Route 12	wild-night	9	Koga	50	52	8	3	via-evolution	Measured
1216	Mr. Mime-Galar	Route 12	wild-night	9	Koga	50	52	9	3	via-evolution	Measured
1217	Articuno-Galar	Seafoam Islands B5F	fixed-overworld	10	May	NA	NA	NA	10	direct	Measured
1218	Zapdos-Galar	Power Plant	fixed-overworld	10	May	NA	NA	NA	10	direct	Measured
1219	Moltres-Galar	Safari Zone Moltres' Den	fixed-overworld	10	May	NA	NA	NA	10	direct	Measured
1221	Corsola-Galar	Route 12	raid1	3	Surge	NA	NA	NA	3	direct	Measured
1221	Corsola-Galar	Route 10	wild-goodRod	3	Surge	27	29	2	3	direct	Measured
1221	Corsola-Galar	Route 21 North	wild-goodRod	3	Surge	27	29	2	3	direct	Measured
1221	Corsola-Galar	Route 20	wild-goodRod	10	May	27	29	2	3	direct	Measured
1221	Corsola-Galar	Berry Forest	wild-goodRod	17	Post-Game	83	85	0	3	direct	Measured
1221	Corsola-Galar	Cape Brink	wild-goodRod	17	Post-Game	83	85	0	3	direct	Measured
1221	Corsola-Galar	Kindle Road	wild-goodRod	17	Post-Game	83	85	0	3	direct	Measured
1221	Corsola-Galar	Treasure Beach	wild-goodRod	17	Post-Game	83	85	0	3	direct	Measured
1222	Zigzagoon-Galar	Route 1	wild-night	0	Brock	2	4	1	0	direct	Measured
1222	Zigzagoon-Galar	Route 2	wild-night	0	Brock	3	5	8	0	direct	Measured
1226	Darmanitan-Galar	Seafoam Islands B2F	wild-day	10	May	62	64	1	10	direct	Measured
1226	Darmanitan-Galar	Seafoam Islands B4F	wild-day	10	May	62	64	1	10	direct	Measured
1226	Darmanitan-Galar	Seafoam Islands B2F	wild-night	10	May	62	64	1	10	direct	Measured
1226	Darmanitan-Galar	Seafoam Islands B4F	wild-night	10	May	62	64	1	10	direct	Measured
1228	Yamask-Galar	Diglett's Cave 1F	wild-night	0	Brock	7	9	3	0	direct	Measured
1229	Stunfisk-Galar	Diglett's Cave B1F	wild-night	2	Misty	23	25	2	2	direct	Measured
1229	Stunfisk-Galar	Rock Tunnel Magearna's Chamber	wild-day	17	Post-Game	83	85	5	2	direct	Measured
1229	Stunfisk-Galar	Rock Tunnel Magearna's Chamber	wild-day	17	Post-Game	84	85	4	2	direct	Measured
1230	Iron Thorns	Safari Zone Area 4	wild-day	9	Koga	50	52	2	9	direct	Measured
1230	Iron Thorns	Safari Zone Area 4	wild-day	9	Koga	50	52	3	9	direct	Measured
1231	Iron Bundle	Victory Road 3F	wild-day	16	Elite-4	80	82	1	16	direct	Measured
1231	Iron Bundle	Victory Road 3F	wild-day	16	Elite-4	80	82	10	16	direct	Measured
1232	Iron Valiant	Power Plant	raid5	10	May	NA	NA	NA	10	direct	Measured
1232	Iron Valiant	Victory Road 1F	wild-day	16	Elite-4	80	82	0	10	direct	Measured
1234	Tauros-Paldea-Combat	Safari Zone Area 2	wild-day	9	Koga	50	52	3	9	direct	Measured
1235	Tauros-Paldea-Aqua	Saffron City Fighting Dojo	fixed-gift	3	Surge	NA	NA	NA	3	direct	Measured
1235	Tauros-Paldea-Aqua	Safari Zone Area 2	wild-night	9	Koga	50	52	3	3	direct	Measured
1237	Great Tusk	Cerulean Cave 2F	wild-day	12	Archer-3	68	70	1	12	direct	Measured
1237	Great Tusk	Cerulean Cave 2F	wild-day	12	Archer-3	68	70	4	12	direct	Measured
1237	Great Tusk	Rock Tunnel Magearna's Chamber	wild-day	17	Post-Game	83	85	8	12	direct	Measured
1237	Great Tusk	Rock Tunnel Magearna's Chamber	wild-day	17	Post-Game	83	85	9	12	direct	Measured
1240	Tauros-Paldea-Blaze	Saffron City Fighting Dojo	fixed-gift	3	Surge	NA	NA	NA	3	direct	Measured
1240	Tauros-Paldea-Blaze	Safari Zone Area 2	wild-night	9	Koga	50	52	2	3	direct	Measured
1243	Brute Bonnet	Safari Zone Area 3	wild-night	9	Koga	50	52	2	9	direct	Measured
1243	Brute Bonnet	Safari Zone Area 3	wild-night	9	Koga	50	52	3	9	direct	Measured
1243	Brute Bonnet	Cerulean Cave 2F	wild-day	12	Archer-3	68	70	0	9	direct	Measured
1243	Brute Bonnet	Cerulean Cave 2F	wild-night	12	Archer-3	68	70	0	9	direct	Measured
1244	Sandy Shocks	Safari Zone Area 3	wild-day	9	Koga	50	52	1	9	direct	Measured
1244	Sandy Shocks	Safari Zone Area 3	wild-night	9	Koga	50	52	1	9	direct	Measured
1245	Screamtail	Safari Zone Area 3	wild-day	9	Koga	50	52	2	9	direct	Measured
1245	Screamtail	Safari Zone Area 3	wild-day	9	Koga	50	52	3	9	direct	Measured
1246	Flutter Mane	Viridian Forest Heart	raid5	0	Brock	NA	NA	NA	0	direct	Measured
1246	Flutter Mane	Victory Road 1F	wild-night	16	Elite-4	80	82	0	0	direct	Measured
1246	Flutter Mane	Pokemon Tower 8F	wild-day	17	Post-Game	83	85	6	0	direct	Measured
1246	Flutter Mane	Pokemon Tower 8F	wild-day	17	Post-Game	83	85	7	0	direct	Measured
1246	Flutter Mane	Pokemon Tower 9F	wild-day	17	Post-Game	83	85	2	0	direct	Measured
1246	Flutter Mane	Pokemon Tower 9F	wild-day	17	Post-Game	83	85	3	0	direct	Measured
1246	Flutter Mane	Pokemon Tower 8F	wild-night	17	Post-Game	83	85	6	0	direct	Measured
1246	Flutter Mane	Pokemon Tower 8F	wild-night	17	Post-Game	83	85	7	0	direct	Measured
1246	Flutter Mane	Pokemon Tower 9F	wild-night	17	Post-Game	83	85	2	0	direct	Measured
1246	Flutter Mane	Pokemon Tower 9F	wild-night	17	Post-Game	83	85	3	0	direct	Measured
1247	Iron Moth	Safari Zone Area 1	wild-night	9	Koga	50	52	2	9	direct	Measured
1247	Iron Moth	Safari Zone Area 1	wild-night	9	Koga	50	52	3	9	direct	Measured
1255	Slither Wing	Safari Zone Area 4	wild-day	9	Koga	50	52	6	9	direct	Measured
1255	Slither Wing	Safari Zone Area 4	wild-day	9	Koga	50	52	7	9	direct	Measured
1255	Slither Wing	Safari Zone Area 4	wild-night	9	Koga	50	52	6	9	direct	Measured
1255	Slither Wing	Safari Zone Area 4	wild-night	9	Koga	50	52	7	9	direct	Measured
1257	Roaring Moon	Victory Road 3F	wild-night	16	Elite-4	80	82	1	16	direct	Measured
1257	Roaring Moon	Victory Road 3F	wild-night	16	Elite-4	80	82	10	16	direct	Measured
1258	Iron Treads	Cerulean Cave 2F	wild-night	12	Archer-3	68	70	1	12	direct	Measured
1258	Iron Treads	Cerulean Cave 2F	wild-night	12	Archer-3	68	70	4	12	direct	Measured
1258	Iron Treads	Cerulean Cave B1F	wild-day	13	Giovanni-3	68	70	0	12	direct	Measured
1258	Iron Treads	Cerulean Cave B1F	wild-day	13	Giovanni-3	68	70	5	12	direct	Measured
1258	Iron Treads	Cerulean Cave B1F	wild-night	13	Giovanni-3	68	70	0	12	direct	Measured
1258	Iron Treads	Cerulean Cave B1F	wild-night	13	Giovanni-3	68	70	5	12	direct	Measured
1258	Iron Treads	Rock Tunnel Magearna's Chamber	wild-night	17	Post-Game	83	85	8	12	direct	Measured
1258	Iron Treads	Rock Tunnel Magearna's Chamber	wild-night	17	Post-Game	83	85	9	12	direct	Measured
1262	Iron Hands	Safari Zone Area 1	wild-day	9	Koga	50	52	2	9	direct	Measured
1262	Iron Hands	Safari Zone Area 1	wild-day	9	Koga	50	52	3	9	direct	Measured
1263	Iron Jugulis	Safari Zone Area 4	wild-night	9	Koga	50	52	2	9	direct	Measured
1263	Iron Jugulis	Safari Zone Area 4	wild-night	9	Koga	50	52	3	9	direct	Measured
1266	Spectrier	Pokemon Mansion 1F	raid5	11	Blaine	NA	NA	NA	11	direct	Measured
1267	Glastrier	Seafoam Islands B1F	raid5	10	May	NA	NA	NA	10	direct	Measured
1268	Basculegion	Route 8	raid1	3	Surge	NA	NA	NA	3	direct	Measured
1268	Basculegion	Seafoam Islands B1F	raid4	10	May	NA	NA	NA	3	direct	Measured
1268	Basculegion	Treasure Beach	wild-surf	17	Post-Game	83	85	1	3	direct	Measured
1269	Braviary-Hisui	Bond Bridge	wild-day	17	Post-Game	83	85	6	3	via-evolution	Measured
1269	Braviary-Hisui	Bond Bridge	wild-day	17	Post-Game	83	85	7	3	via-evolution	Measured
1269	Braviary-Hisui	Bond Bridge	wild-night	17	Post-Game	83	85	6	3	via-evolution	Measured
1269	Braviary-Hisui	Bond Bridge	wild-night	17	Post-Game	83	85	7	3	via-evolution	Measured
1271	Growlithe-Hisui	Route 5	wild-night	2	Misty	18	20	6	2	direct	Measured
1272	Arcanine-Hisui	Mt Ember Interior	wild-day	17	Post-Game	83	85	8	2	via-evolution	Measured
1272	Arcanine-Hisui	Mt Ember Interior	wild-day	17	Post-Game	83	85	9	2	via-evolution	Measured
1272	Arcanine-Hisui	Mt Ember Interior	wild-day	17	Post-Game	83	85	10	2	via-evolution	Measured
1272	Arcanine-Hisui	Mt Ember Interior	wild-day	17	Post-Game	83	85	11	2	via-evolution	Measured
1272	Arcanine-Hisui	Rock Tunnel Magearna's Chamber	wild-day	17	Post-Game	83	85	6	2	via-evolution	Measured
1272	Arcanine-Hisui	Rock Tunnel Magearna's Chamber	wild-day	17	Post-Game	83	85	7	2	via-evolution	Measured
1272	Arcanine-Hisui	Mt Ember Exterior	wild-night	17	Post-Game	83	85	6	2	via-evolution	Measured
1272	Arcanine-Hisui	Mt Ember Exterior	wild-night	17	Post-Game	83	85	7	2	via-evolution	Measured
1272	Arcanine-Hisui	Mt Ember Interior	wild-night	17	Post-Game	83	85	8	2	via-evolution	Measured
1272	Arcanine-Hisui	Mt Ember Interior	wild-night	17	Post-Game	83	85	9	2	via-evolution	Measured
1272	Arcanine-Hisui	Mt Ember Interior	wild-night	17	Post-Game	83	85	10	2	via-evolution	Measured
1272	Arcanine-Hisui	Mt Ember Interior	wild-night	17	Post-Game	83	85	11	2	via-evolution	Measured
1272	Arcanine-Hisui	Rock Tunnel Magearna's Chamber	wild-night	17	Post-Game	83	85	6	2	via-evolution	Measured
1272	Arcanine-Hisui	Rock Tunnel Magearna's Chamber	wild-night	17	Post-Game	83	85	7	2	via-evolution	Measured
1273	Kleavor	Route 16	raid1	3	Surge	NA	NA	NA	3	direct	Measured
1274	Blitzle-Sevii	Cape Brink	wild-day	17	Post-Game	84	85	1	17	direct	Measured
1274	Blitzle-Sevii	Cape Brink	wild-night	17	Post-Game	84	85	1	17	direct	Measured
1276	Doduo-Sevii	Mt Ember Exterior	wild-day	17	Post-Game	60	65	0	17	direct	Measured
1276	Doduo-Sevii	Mt Ember Exterior	wild-night	17	Post-Game	60	65	0	17	direct	Measured
1277	Dodrio-Sevii	Mt Ember Exterior	wild-day	17	Post-Game	83	85	5	17	direct	Measured
1277	Dodrio-Sevii	Mt Ember Exterior	wild-night	17	Post-Game	83	85	5	17	direct	Measured
1278	Teddiursa-Sevii	Pokemon Tower 8F	wild-day	17	Post-Game	85	85	0	17	direct	Measured
1278	Teddiursa-Sevii	Pokemon Tower 8F	wild-night	17	Post-Game	85	85	0	17	direct	Measured
1280	Zorua-Hisui	Route 10	raid1	3	Surge	NA	NA	NA	3	direct	Measured
1280	Zorua-Hisui	Safari Zone Area 2	wild-night	9	Koga	50	52	6	3	direct	Measured
1280	Zorua-Hisui	Safari Zone Area 2	wild-night	9	Koga	50	52	7	3	direct	Measured
1281	Zoroark-Hisui	Pokemon Tower 8F	wild-day	17	Post-Game	84	85	1	3	via-evolution	Measured
1281	Zoroark-Hisui	Pokemon Tower 8F	wild-night	17	Post-Game	84	85	1	3	via-evolution	Measured
1282	Carnivine-Sevii	Berry Forest	wild-day	17	Post-Game	85	85	0	17	direct	Measured
1282	Carnivine-Sevii	Berry Forest	wild-night	17	Post-Game	85	85	0	17	direct	Measured
1283	Mantyke-Sevii	Treasure Beach	wild-goodRod	17	Post-Game	60	65	1	17	direct	Measured
1283	Mantyke-Sevii	Treasure Beach	wild-goodRod	17	Post-Game	60	65	2	17	direct	Measured
1283	Mantyke-Sevii	Kindle Road	wild-surf	17	Post-Game	60	65	0	17	direct	Measured
1283	Mantyke-Sevii	Treasure Beach	wild-surf	17	Post-Game	60	65	0	17	direct	Measured
1284	Mantine-Sevii	Bond Bridge	wild-surf	17	Post-Game	83	85	2	17	direct	Measured
1284	Mantine-Sevii	Kindle Road	wild-surf	17	Post-Game	83	85	3	17	direct	Measured
1284	Mantine-Sevii	Kindle Road	wild-surf	17	Post-Game	83	85	4	17	direct	Measured
1284	Mantine-Sevii	Treasure Beach	wild-surf	17	Post-Game	83	85	3	17	direct	Measured
1284	Mantine-Sevii	Treasure Beach	wild-surf	17	Post-Game	83	85	4	17	direct	Measured
1285	Feebas-Sevii	Berry Forest	wild-goodRod	17	Post-Game	83	85	1	17	direct	Measured
1285	Feebas-Sevii	Berry Forest	wild-goodRod	17	Post-Game	83	85	2	17	direct	Measured
1286	Milotic-Sevii	Bond Bridge	wild-surf	17	Post-Game	83	85	3	17	direct	Measured
1286	Milotic-Sevii	Bond Bridge	wild-surf	17	Post-Game	83	85	4	17	direct	Measured
1287	Clauncher-Sevii	Three Isle Port	wild-day	17	Post-Game	84	85	1	17	direct	Measured
1287	Clauncher-Sevii	Three Isle Port	wild-night	17	Post-Game	84	85	1	17	direct	Measured
1287	Clauncher-Sevii	Berry Forest	wild-oldRod	17	Post-Game	83	85	1	17	direct	Measured
1290	Centiskorch-Sevii	Kindle Road	wild-night	17	Post-Game	83	85	4	17	direct	Measured
1290	Centiskorch-Sevii	Kindle Road	wild-night	17	Post-Game	83	85	5	17	direct	Measured
1292	Wishiwashi-Sevii	Pokemon Tower 9F	wild-day	17	Post-Game	85	85	0	17	direct	Measured
1292	Wishiwashi-Sevii	Pokemon Tower 9F	wild-night	17	Post-Game	85	85	0	17	direct	Measured
1294	Dhelmise-Sevii	Bond Bridge	wild-superRod	17	Post-Game	83	85	2	17	direct	Measured
1294	Dhelmise-Sevii	Bond Bridge	wild-superRod	17	Post-Game	83	85	3	17	direct	Measured
1294	Dhelmise-Sevii	Bond Bridge	wild-superRod	17	Post-Game	83	85	4	17	direct	Measured
1295	Voltorb-Hisui	Route 10	wild-night	3	Surge	27	29	0	3	direct	Measured
1296	Electrode-Hisui	Route 9	raid1	3	Surge	NA	NA	NA	3	direct	Measured
1296	Electrode-Hisui	Cape Brink	wild-day	17	Post-Game	85	85	0	3	direct	Measured
1296	Electrode-Hisui	Cape Brink	wild-night	17	Post-Game	85	85	0	3	direct	Measured
1297	Sliggoo-Hisui	Route 12	raid1	3	Surge	NA	NA	NA	3	direct	Measured
1298	Goodra-Hisui	Victory Road 1F	wild-night	16	Elite-4	80	82	2	3	via-evolution	Measured
1298	Goodra-Hisui	Three Isle Port	wild-day	17	Post-Game	84	85	2	3	via-evolution	Measured
1298	Goodra-Hisui	Three Isle Port	wild-day	17	Post-Game	84	85	3	3	via-evolution	Measured
1298	Goodra-Hisui	Three Isle Port	wild-night	17	Post-Game	84	85	2	3	via-evolution	Measured
1298	Goodra-Hisui	Three Isle Port	wild-night	17	Post-Game	84	85	3	3	via-evolution	Measured
1299	Typhlosion-Hisui	Pokemon Tower 9F	wild-day	17	Post-Game	84	85	1	0	via-evolution	Measured
1299	Typhlosion-Hisui	Pokemon Tower 9F	wild-night	17	Post-Game	84	85	1	0	via-evolution	Measured
1300	Samurott-Hisui	Three Isle Port	wild-day	17	Post-Game	83	85	5	0	via-evolution	Measured
1300	Samurott-Hisui	Three Isle Port	wild-day	17	Post-Game	84	85	4	0	via-evolution	Measured
1300	Samurott-Hisui	Three Isle Port	wild-night	17	Post-Game	83	85	5	0	via-evolution	Measured
1300	Samurott-Hisui	Three Isle Port	wild-night	17	Post-Game	84	85	4	0	via-evolution	Measured
1301	Decidueye-Hisui	Berry Forest	wild-day	17	Post-Game	84	85	2	0	via-evolution	Measured
1301	Decidueye-Hisui	Berry Forest	wild-day	17	Post-Game	84	85	3	0	via-evolution	Measured
1301	Decidueye-Hisui	Bond Bridge	wild-day	17	Post-Game	85	85	0	0	via-evolution	Measured
1301	Decidueye-Hisui	Berry Forest	wild-night	17	Post-Game	84	85	2	0	via-evolution	Measured
1301	Decidueye-Hisui	Berry Forest	wild-night	17	Post-Game	84	85	3	0	via-evolution	Measured
1301	Decidueye-Hisui	Bond Bridge	wild-night	17	Post-Game	85	85	0	0	via-evolution	Measured
1302	Ursaluna	Rock Tunnel Magearna's Chamber	wild-day	17	Post-Game	85	85	0	1	via-evolution	Measured
1302	Ursaluna	Rock Tunnel Magearna's Chamber	wild-night	17	Post-Game	85	85	0	1	via-evolution	Measured
1303	Lilligant-Hisui	Cape Brink	wild-day	17	Post-Game	84	85	2	2	via-evolution	Measured
1303	Lilligant-Hisui	Cape Brink	wild-day	17	Post-Game	84	85	3	2	via-evolution	Measured
1303	Lilligant-Hisui	Treasure Beach	wild-night	17	Post-Game	84	85	2	2	via-evolution	Measured
1303	Lilligant-Hisui	Treasure Beach	wild-night	17	Post-Game	84	85	3	2	via-evolution	Measured
1304	Sneasel-Hisui	Route 10	wild-day	3	Surge	27	29	10	3	direct	Measured
1304	Sneasel-Hisui	Route 10	wild-day	3	Surge	27	29	11	3	direct	Measured
1304	Sneasel-Hisui	Route 14	raid3	9	Koga	NA	NA	NA	3	direct	Measured
1304	Sneasel-Hisui	Bond Bridge	wild-day	17	Post-Game	84	85	1	3	direct	Measured
1304	Sneasel-Hisui	Bond Bridge	wild-night	17	Post-Game	84	85	1	3	direct	Measured
1306	Basculegion-F	Treasure Beach	wild-surf	17	Post-Game	83	85	2	9	via-evolution	Measured
1307	Qwilfish-Hisui	Route 13	raid3	9	Koga	NA	NA	NA	9	direct	Measured
1307	Qwilfish-Hisui	Route 13	wild-goodRod	9	Koga	27	29	0	9	direct	Measured
1309	Avalugg-Hisui	Route 12	wild-night	9	Koga	50	52	6	3	via-evolution	Measured
1309	Avalugg-Hisui	Route 12	wild-night	9	Koga	50	52	7	3	via-evolution	Measured
1314	Tarountula	Viridian Forest Heart	wild-night	0	Brock	4	6	0	0	direct	Measured
1316	Nymble	Viridian Forest Heart	wild-day	0	Brock	4	6	11	0	direct	Measured
1316	Nymble	Viridian Forest Heart	wild-day	0	Brock	5	7	10	0	direct	Measured
1316	Nymble	Viridian Forest Heart	wild-night	0	Brock	4	6	10	0	direct	Measured
1316	Nymble	Viridian Forest Heart	wild-night	0	Brock	4	6	11	0	direct	Measured
1318	Rellor	Viridian Forest	wild-night	0	Brock	4	6	7	0	direct	Measured
1318	Rellor	Viridian Forest Heart	wild-night	0	Brock	4	6	7	0	direct	Measured
1320	Flittle	Route 5	raid1	2	Misty	NA	NA	NA	2	direct	Measured
1320	Flittle	Route 6	wild-day	2	Misty	16	18	8	2	direct	Measured
1320	Flittle	Route 6	wild-day	2	Misty	16	18	9	2	direct	Measured
1322	Dondozo	Route 12	wild-superRod	9	Koga	53	55	0	9	direct	Measured
1322	Dondozo	Route 12	wild-superRod	9	Koga	53	55	1	9	direct	Measured
1322	Dondozo	Cerulean City	wild-surf	10	May	56	58	3	9	direct	Measured
1322	Dondozo	Cerulean City	wild-surf	10	May	56	58	4	9	direct	Measured
1323	Veluza	Route 11	raid1	2	Misty	NA	NA	NA	2	direct	Measured
1323	Veluza	Route 12	wild-goodRod	3	Surge	27	29	2	2	direct	Measured
1323	Veluza	S.S. Anne Port	wild-goodRod	3	Surge	27	29	0	2	direct	Measured
1323	Veluza	Route 13	wild-superRod	9	Koga	53	55	1	2	direct	Measured
1324	Smoliv	Route 1	wild-day	0	Brock	2	4	8	0	direct	Measured
1324	Smoliv	Route 1	wild-day	0	Brock	2	4	9	0	direct	Measured
1327	Capsakid	Route 21 North	wild-day	0	Brock	4	6	10	0	direct	Measured
1327	Capsakid	Route 21 North	wild-day	0	Brock	4	6	11	0	direct	Measured
1327	Capsakid	Route 3	raid1	1	Archer-1	NA	NA	NA	0	direct	Measured
1329	Orthworm	Rock Tunnel B1F	raid1	3	Surge	NA	NA	NA	3	direct	Measured
1329	Orthworm	Route 16	wild-day	3	Surge	36	38	8	3	direct	Measured
1329	Orthworm	Route 16	wild-day	3	Surge	36	38	9	3	direct	Measured
1329	Orthworm	Route 16	wild-night	3	Surge	36	38	8	3	direct	Measured
1329	Orthworm	Route 16	wild-night	3	Surge	36	38	9	3	direct	Measured
1330	Tandemaus	Route 3	raid1	1	Archer-1	NA	NA	NA	1	direct	Measured
1330	Tandemaus	Route 4	wild-day	1	Archer-1	13	15	5	1	direct	Measured
1330	Tandemaus	Route 4	wild-night	1	Archer-1	13	15	5	1	direct	Measured
1332	Cetoddle	Mt. Moon 1F	raid1	1	Archer-1	NA	NA	NA	1	direct	Measured
1332	Cetoddle	Rock Tunnel B1F	wild-day	3	Surge	30	32	6	1	direct	Measured
1332	Cetoddle	Rock Tunnel B1F	wild-day	3	Surge	30	32	7	1	direct	Measured
1332	Cetoddle	Rock Tunnel B1F	wild-night	3	Surge	30	32	6	1	direct	Measured
1332	Cetoddle	Rock Tunnel B1F	wild-night	3	Surge	30	32	7	1	direct	Measured
1333	Cetitan	Route 12	wild-day	9	Koga	50	52	5	1	via-evolution	Measured
1333	Cetitan	Route 12	wild-night	9	Koga	50	52	5	1	via-evolution	Measured
1334	Tatsugiri	Route 4	raid1	1	Archer-1	NA	NA	NA	1	direct	Measured
1334	Tatsugiri	Cerulean City	wild-goodRod	3	Surge	27	29	1	1	direct	Measured
1334	Tatsugiri	Route 13	wild-oldRod	9	Koga	2	4	1	1	direct	Measured
1334	Tatsugiri	Safari Zone Area 3	wild-superRod	9	Koga	53	55	2	1	direct	Measured
1335	Wattrel	Viridian City	wild-night	0	Brock	3	5	8	0	direct	Measured
