trainer_id	name	trainer_class	role	location	mode	cap_index	cap_name	level_cap	is_level_scaled	boss_key	party_size	roster	roster_species	max_level	min_level	offensive_types	mean_base_speed	fastest_member	slowest_member	shared_weaknesses	team_resisted_by	strategy_notes	source_record	confidence	notes
479	Picnicker Kindra	NA	route	Route 15	hardcore	9	Koga	68	FALSE	9|Route 15|Picnicker Kindra	3	Eldegoss:57:57:Effect Spore:NONE:Bold:5/5/5/5/5/5:0/0/0/0/0/0:Cotton Guard,Leaf Storm,Aromatherapy,Hyper Voice|Flapple:58:58:Hustle:NONE:Naughty:5/5/5/5/5/5:0/0/0/0/0/0:Dragon Energy,Scale Shot,Outrage,Dragon Dance|Venomoth:56:56:Wonder Skin:NONE:Naive:5/5/5/5/5/5:0/0/0/0/0/0:Quiver Dance,Psychic,Poison Fang,Zen Headbutt	Eldegoss,Flapple,Venomoth	58	56	Normal,Poison,Grass,Psychic,Dragon	73.3	Venomoth	Eldegoss	Flying,Poison,Bug,Fire,Ice	Steel	3 slots, levels 56-58. Offense covers 5 types. Shared weakness: Flying, Poison, Bug, Fire, Ice. A pure Steel type resists everything it carries. Speed spans 60-90 base, fastest Venomoth, slowest Eldegoss.	data.js:trainers[479].hardcore	Measured	derived: team analysis; strategy_notes Inferred
480	Picnicker Becky	NA	route	Route 15	normal	9	Koga	68	FALSE	9|Route 15|Picnicker Becky	2	Raichu:57:57:Lightning Rod:NONE:Docile:5/5/5/5/5/5:0/0/0/0/0/0:Zippy Zap,Extreme Speed,Thunderbolt,Quick Attack|Raichu-Alola:58:58:Surge Surfer:NONE:Careful:5/5/5/5/5/5:0/0/0/0/0/0:Thunderbolt,Quick Attack,Thunder Shock,Speed Swap	Raichu,Raichu-Alola	58	57	Normal,Electric	110.0	Raichu	Raichu	Ground	NONE	2 slots, levels 57-58. Offense covers 2 types. Shared weakness: Ground. Speed spans 110-110 base, fastest Raichu, slowest Raichu.	data.js:trainers[480].normal	Measured	derived: team analysis; strategy_notes Inferred
480	Picnicker Becky	NA	route	Route 15	hardcore	9	Koga	68	FALSE	9|Route 15|Picnicker Becky	2	Raichu:57:57:Lightning Rod:NONE:Docile:5/5/5/5/5/5:0/0/0/0/0/0:Zippy Zap,Extreme Speed,Thunderbolt,Quick Attack|Raichu-Alola:58:58:Surge Surfer:NONE:Careful:5/5/5/5/5/5:0/0/0/0/0/0:Thunderbolt,Quick Attack,Thunder Shock,Speed Swap	Raichu,Raichu-Alola	58	57	Normal,Electric	110.0	Raichu	Raichu	Ground	NONE	2 slots, levels 57-58. Offense covers 2 types. Shared weakness: Ground. Speed spans 110-110 base, fastest Raichu, slowest Raichu.	data.js:trainers[480].hardcore	Measured	derived: team analysis; strategy_notes Inferred
481	Picnicker Celia	NA	route	Route 15	normal	9	Koga	68	FALSE	9|Route 15|Picnicker Celia	1	Delcatty:58:58:Feline Prowess:NONE:Lax:5/5/5/5/5/5:0/0/0/0/0/0:Hyper Voice,Round,Attract,Sing	Delcatty	58	58	Normal	90.0	Delcatty	Delcatty	NONE	Rock,Ghost,Steel	1 slots, levels 58-58. Offense covers 1 types. No weakness shared by half the team. A pure Rock type resists everything it carries. Speed spans 90-90 base, fastest Delcatty, slowest Delcatty.	data.js:trainers[481].normal	Measured	derived: team analysis; strategy_notes Inferred
481	Picnicker Celia	NA	route	Route 15	hardcore	9	Koga	68	FALSE	9|Route 15|Picnicker Celia	1	Delcatty:58:58:Feline Prowess:NONE:Lax:5/5/5/5/5/5:0/0/0/0/0/0:Hyper Voice,Round,Attract,Sing	Delcatty	58	58	Normal	90.0	Delcatty	Delcatty	NONE	Rock,Ghost,Steel	1 slots, levels 58-58. Offense covers 1 types. No weakness shared by half the team. A pure Rock type resists everything it carries. Speed spans 90-90 base, fastest Delcatty, slowest Delcatty.	data.js:trainers[481].hardcore	Measured	derived: team analysis; strategy_notes Inferred
482	Gentleman Brooks	NA	route	S.S. Anne 1F	normal	2	Misty	27	TRUE	2|S.S. Anne 1F|Gentleman Brooks	3	Dartrix:25:101:Tinted Lens:Miracle Seed:Modest:31/30/31/30/31/30:0/0/0/0/0/0:Shadow Sneak,Grass Pledge,Air Slash,Hidden Power|Simisage:25:101:Sage Power:Miracle Seed:Timid:31/30/31/30/31/30:0/0/0/0/0/0:Grass Pledge,Focus Blast,Hidden Power,Power Gem|Wigglytuff:25:101:Frisk:Life Orb:Modest:31/31/31/31/31/31:0/0/0/0/0/0:Drain Kiss,Shock Wave,Round,Incinerate	Dartrix,Simisage,Wigglytuff	25	25	Normal,Fighting,Flying,Rock,Ghost,Fire,Grass,Electric,Fairy	66.0	Simisage	Wigglytuff	Flying,Poison,Fire,Ice	NONE	3 slots, levels 25-25. Offense covers 9 types. Shared weakness: Flying, Poison, Fire, Ice. Speed spans 45-101 base, fastest Simisage, slowest Wigglytuff. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[482].normal	Measured	derived: team analysis; strategy_notes Inferred
482	Gentleman Brooks	NA	route	S.S. Anne 1F	hardcore	2	Misty	27	TRUE	2|S.S. Anne 1F|Gentleman Brooks	3	Decidueye:27:103:Tinted Lens:Miracle Seed:Bashful:31/30/31/30/31/30:0/0/0/0/0/0:Spirit Shackle,Grass Pledge,Air Slash,Hidden Power|Simisage:27:103:Sage Power:Choice Scarf:Timid:31/30/31/30/31/30:0/0/0/0/0/0:Grass Pledge,Focus Blast,Hidden Power,Power Gem|Wigglytuff:27:103:Frisk:Life Orb:Modest:31/31/31/31/31/31:0/0/0/0/0/0:Moonblast,Thunderbolt,Flamethrower,Ice Beam	Decidueye,Simisage,Wigglytuff	27	27	Normal,Fighting,Flying,Rock,Ghost,Fire,Grass,Electric,Ice,Fairy	82.0	Simisage	Wigglytuff	Flying,Fire,Ice,Poison	NONE	3 slots, levels 27-27. Offense covers 10 types. Shared weakness: Flying, Fire, Ice, Poison. Speed spans 45-101 base, fastest Simisage, slowest Wigglytuff. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[482].hardcore	Measured	derived: team analysis; strategy_notes Inferred
483	Gentleman Lamar	NA	route	S.S. Anne 2F Room 4	normal	2	Misty	27	FALSE	2|S.S. Anne 2F Room 4|Gentleman Lamar	2	Ponyta:27:27:Flame Body:NONE:Hasty:15/15/15/15/15/15:0/0/0/0/0/0:Flare Blitz,Bounce,Fire Blast,Agility|Herdier:26:26:Intimidate:NONE:Hasty:15/15/15/15/15/15:0/0/0/0/0/0:Play Rough,Giga Impact,Last Resort,Reversal	Ponyta,Herdier	27	26	Normal,Fighting,Flying,Fire,Fairy	75.0	Ponyta	Herdier	NONE	NONE	2 slots, levels 26-27. Offense covers 5 types. No weakness shared by half the team. Speed spans 60-90 base, fastest Ponyta, slowest Herdier.	data.js:trainers[483].normal	Measured	derived: team analysis; strategy_notes Inferred
483	Gentleman Lamar	NA	route	S.S. Anne 2F Room 4	hardcore	2	Misty	27	FALSE	2|S.S. Anne 2F Room 4|Gentleman Lamar	2	Ponyta:27:27:Flame Body:NONE:Hasty:15/15/15/15/15/15:0/0/0/0/0/0:Flare Blitz,Bounce,Fire Blast,Agility|Herdier:26:26:Intimidate:NONE:Hasty:15/15/15/15/15/15:0/0/0/0/0/0:Play Rough,Giga Impact,Last Resort,Reversal	Ponyta,Herdier	27	26	Normal,Fighting,Flying,Fire,Fairy	75.0	Ponyta	Herdier	NONE	NONE	2 slots, levels 26-27. Offense covers 5 types. No weakness shared by half the team. Speed spans 60-90 base, fastest Ponyta, slowest Herdier.	data.js:trainers[483].hardcore	Measured	derived: team analysis; strategy_notes Inferred
484	Twins Eli & Anne	NA	route	Route 8	normal	3	Surge	34	FALSE	3|Route 8|Twins Eli & Anne	2	Swinub:36:36:Thick Fat:NONE:Modest:5/5/5/5/5/5:0/0/0/0/0/0:Amnesia,Icicle Crash,Flail,Earthquake|Espurr:37:37:Infiltrator:NONE:Calm:5/5/5/5/5/5:0/0/0/0/0/0:Psyshock,Disarm Cry,Fake Out,Psybeam	Swinub,Espurr	37	36	Normal,Ground,Psychic,Ice,Fairy	59.0	Espurr	Swinub	NONE	NONE	2 slots, levels 36-37. Offense covers 5 types. No weakness shared by half the team. Speed spans 50-68 base, fastest Espurr, slowest Swinub.	data.js:trainers[484].normal	Measured	derived: team analysis; strategy_notes Inferred
484	Twins Eli & Anne	NA	route	Route 8	hardcore	3	Surge	34	FALSE	3|Route 8|Twins Eli & Anne	2	Swinub:36:36:Thick Fat:NONE:Modest:5/5/5/5/5/5:0/0/0/0/0/0:Amnesia,Icicle Crash,Flail,Earthquake|Espurr:37:37:Infiltrator:NONE:Calm:5/5/5/5/5/5:0/0/0/0/0/0:Psyshock,Disarm Cry,Fake Out,Psybeam	Swinub,Espurr	37	36	Normal,Ground,Psychic,Ice,Fairy	59.0	Espurr	Swinub	NONE	NONE	2 slots, levels 36-37. Offense covers 5 types. No weakness shared by half the team. Speed spans 50-68 base, fastest Espurr, slowest Swinub.	data.js:trainers[484].hardcore	Measured	derived: team analysis; strategy_notes Inferred
485	Cool Couple Ray & Tyra	NA	route	Victory Road 3F	normal	16	Elite-4	85	FALSE	16|Victory Road 3F|Cool Couple Ray & Tyra	2	Nidoqueen:85:85:Sheer Force:Life Orb:Modest:31/31/31/31/31/31:252/0/0/252/0/6:Ice Beam,Earth Power,Sludge Bomb,Flamethrower|Nidoking:85:85:Sheer Force:Life Orb:Timid:31/31/31/31/31/31:6/0/0/252/0/252:Ice Beam,Earth Power,Sludge Bomb,Flamethrower	Nidoqueen,Nidoking	85	85	Poison,Ground,Fire,Ice	80.5	Nidoking	Nidoqueen	Ground,Water,Psychic,Ice	NONE	2 slots, levels 85-85. Offense covers 4 types. Shared weakness: Ground, Water, Psychic, Ice. Speed spans 76-85 base, fastest Nidoking, slowest Nidoqueen.	data.js:trainers[485].normal	Measured	derived: team analysis; strategy_notes Inferred
485	Cool Couple Ray & Tyra	NA	boss_candidate	Victory Road 3F	hardcore	16	Elite-4	85	TRUE	16|Victory Road 3F|Cool Couple Ray & Tyra	6	Darmanitan:85:103:Zen Mode:Iapapa Berry:Quiet:31/31/31/31/31/0:0/0/0/0/0/0:Trick Room,Flamethrower,Psychic,Focus Blast|Scrafty:85:103:Shed Skin:Assault Vest:Brave:31/31/31/31/31/0:0/0/0/0/0/0:Fake Out,Knock Off,Drain Punch,Ice Punch|Copperajah:85:103:UNK:Copperajite:Brave:31/31/31/31/31/0:0/0/0/0/0/0:Double Iron Bash,Close Combat,Heat Crash,Power Whip|Runerigus:85:103:Multiscale:Iapapa Berry:Relaxed:31/31/31/31/31/0:0/0/0/0/0/0:Will-O-Wisp,Trick Room,Earthquake,Poltergeist|Dragalge:85:103:Adaptability:Poison Barb:Quiet:31/31/31/31/31/0:0/0/0/0/0/0:Sludge Wave,Flamethrower,Draco Barrage,Scald|Vikavolt:85:103:UNK:Magnet:Quiet:31/31/31/31/31/0:0/0/0/0/0/0:Thunderbolt,Bug Buzz,Energy Ball,Volt Switch	Darmanitan,Scrafty,Copperajah,Runerigus,Dragalge,Vikavolt	85	85	Normal,Fighting,Poison,Ground,Bug,Ghost,Steel,Fire,Water,Grass,Electric,Psychic,Ice,Dragon,Dark	50.0	Darmanitan	Copperajah	Ground	NONE	6 slots, levels 85-85. Offense covers 15 types. Shared weakness: Ground. Speed spans 30-95 base, fastest Darmanitan, slowest Copperajah. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[485].hardcore	Measured	derived: team analysis; strategy_notes Inferred
486	Young Couple Gia & Jes	NA	route	Route 12	normal	3	Surge	34	FALSE	3|Route 12|Young Couple Gia & Jes	2	Toxtricity:38:38:Technician:NONE:Mild:15/15/15/15/15/15:0/0/0/0/0/0:Shift Gear,Boomburst,Overdrive,Poison Jab|Toxtricity-Low-Key:38:38:Punk Rock:NONE:Bold:15/15/15/15/15/15:0/0/0/0/0/0:Magnetic Flux,Boomburst,Overdrive,Poison Jab	Toxtricity,Toxtricity-Low-Key	38	38	Normal,Poison,Electric	75.0	Toxtricity	Toxtricity	Ground,Psychic	NONE	2 slots, levels 38-38. Offense covers 3 types. Shared weakness: Ground, Psychic. Speed spans 75-75 base, fastest Toxtricity, slowest Toxtricity.	data.js:trainers[486].normal	Measured	derived: team analysis; strategy_notes Inferred
486	Young Couple Gia & Jes	NA	route	Route 12	hardcore	3	Surge	34	FALSE	3|Route 12|Young Couple Gia & Jes	2	Toxtricity:38:38:Technician:NONE:Mild:15/15/15/15/15/15:0/0/0/0/0/0:Shift Gear,Boomburst,Overdrive,Poison Jab|Toxtricity-Low-Key:38:38:Punk Rock:NONE:Bold:15/15/15/15/15/15:0/0/0/0/0/0:Magnetic Flux,Boomburst,Overdrive,Poison Jab	Toxtricity,Toxtricity-Low-Key	38	38	Normal,Poison,Electric	75.0	Toxtricity	Toxtricity	Ground,Psychic	NONE	2 slots, levels 38-38. Offense covers 3 types. Shared weakness: Ground, Psychic. Speed spans 75-75 base, fastest Toxtricity, slowest Toxtricity.	data.js:trainers[486].hardcore	Measured	derived: team analysis; strategy_notes Inferred
487	Twins Kiri & Jan	NA	route	Route 14	normal	9	Koga	68	FALSE	9|Route 14|Twins Kiri & Jan	2	Cinderace:56:56:Protean:NONE:Sassy:5/5/5/5/5/5:0/0/0/0/0/0:Court Change,Double-Edge,Bounce,Counter|Inteleon:56:56:Sniper:NONE:Hardy:5/5/5/5/5/5:0/0/0/0/0/0:Hydro Pump,Rain Dance,Soak,Liquidation	Cinderace,Inteleon	56	56	Normal,Fighting,Flying,Water	119.5	Inteleon	Cinderace	NONE	NONE	2 slots, levels 56-56. Offense covers 4 types. No weakness shared by half the team. Speed spans 119-120 base, fastest Inteleon, slowest Cinderace.	data.js:trainers[487].normal	Measured	derived: team analysis; strategy_notes Inferred
487	Twins Kiri & Jan	NA	route	Route 14	hardcore	9	Koga	68	FALSE	9|Route 14|Twins Kiri & Jan	2	Cinderace:56:56:Protean:NONE:Sassy:5/5/5/5/5/5:0/0/0/0/0/0:Court Change,Double-Edge,Bounce,Counter|Inteleon:56:56:Sniper:NONE:Hardy:5/5/5/5/5/5:0/0/0/0/0/0:Hydro Pump,Rain Dance,Soak,Liquidation	Cinderace,Inteleon	56	56	Normal,Fighting,Flying,Water	119.5	Inteleon	Cinderace	NONE	NONE	2 slots, levels 56-56. Offense covers 4 types. No weakness shared by half the team. Speed spans 119-120 base, fastest Inteleon, slowest Cinderace.	data.js:trainers[487].hardcore	Measured	derived: team analysis; strategy_notes Inferred
488	Crush Kin Ron & Mya	NA	route	Route 15	normal	9	Koga	68	FALSE	9|Route 15|Crush Kin Ron & Mya	2	Grapploct:58:58:Technician:Black Belt:Naive:31/31/31/31/31/31:0/128/0/132/0/252:Jet Punch,Arm Thrust,Brutal Swing,Topsy-Turvy|Sirfetch’d:58:58:Scrappy:Black Belt:Naive:31/31/31/31/31/31:0/128/0/132/0/252:Sacred Sword,Meteor Assault,Brave Bird,Final Gambit	Grapploct,Sirfetch’d	58	58	Fighting,Flying,Water,Dark	53.5	Sirfetch’d	Grapploct	Flying,Psychic,Fairy	NONE	2 slots, levels 58-58. Offense covers 4 types. Shared weakness: Flying, Psychic, Fairy. Speed spans 42-65 base, fastest Sirfetch’d, slowest Grapploct.	data.js:trainers[488].normal	Measured	derived: team analysis; strategy_notes Inferred
488	Crush Kin Ron & Mya	NA	route	Route 15	hardcore	9	Koga	68	FALSE	9|Route 15|Crush Kin Ron & Mya	2	Grapploct:58:58:Technician:Black Belt:Naive:31/31/31/31/31/31:0/0/0/0/0/0:Jet Punch,Arm Thrust,Brutal Swing,Topsy-Turvy|Sirfetch’d:58:58:Scrappy:Black Belt:Naive:31/31/31/31/31/31:0/0/0/0/0/0:Sacred Sword,Meteor Assault,Brave Bird,Final Gambit	Grapploct,Sirfetch’d	58	58	Fighting,Flying,Water,Dark	53.5	Sirfetch’d	Grapploct	Flying,Psychic,Fairy	NONE	2 slots, levels 58-58. Offense covers 4 types. Shared weakness: Flying, Psychic, Fairy. Speed spans 42-65 base, fastest Sirfetch’d, slowest Grapploct.	data.js:trainers[488].hardcore	Measured	derived: team analysis; strategy_notes Inferred
489	Young Couple Lea & Jed	NA	route	Route 16	normal	3	Surge	34	FALSE	3|Route 16|Young Couple Lea & Jed	2	Rapidash:40:40:Blazing Soul:NONE:Mild:15/15/15/15/15/15:0/0/0/0/0/0:Jump Kick,Flare Blitz,Bounce,Fire Blast|Ninetales:40:40:Flash Fire:NONE:Modest:15/15/15/15/15/15:0/0/0/0/0/0:Healing Wish,Safeguard,Confuse Ray,Quick Attack	Rapidash,Ninetales	40	40	Normal,Fighting,Flying,Fire	112.5	Rapidash	Ninetales	Ground,Rock,Water	NONE	2 slots, levels 40-40. Offense covers 4 types. Shared weakness: Ground, Rock, Water. Speed spans 100-125 base, fastest Rapidash, slowest Ninetales.	data.js:trainers[489].normal	Measured	derived: team analysis; strategy_notes Inferred
489	Young Couple Lea & Jed	NA	route	Route 16	hardcore	3	Surge	34	FALSE	3|Route 16|Young Couple Lea & Jed	2	Rapidash:40:40:Blazing Soul:NONE:Mild:15/15/15/15/15/15:0/0/0/0/0/0:Jump Kick,Flare Blitz,Bounce,Fire Blast|Ninetales:40:40:Flash Fire:NONE:Modest:15/15/15/15/15/15:0/0/0/0/0/0:Healing Wish,Safeguard,Confuse Ray,Quick Attack	Rapidash,Ninetales	40	40	Normal,Fighting,Flying,Fire	112.5	Rapidash	Ninetales	Ground,Rock,Water	NONE	2 slots, levels 40-40. Offense covers 4 types. Shared weakness: Ground, Rock, Water. Speed spans 100-125 base, fastest Rapidash, slowest Ninetales.	data.js:trainers[489].hardcore	Measured	derived: team analysis; strategy_notes Inferred
490	Sis And Bro Lia & Luc	NA	route	Route 19	normal	10	May	73	FALSE	10|Route 19|Sis And Bro Lia & Luc	2	Vaporeon:64:64:Hydration:NONE:Sassy:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Last Resort,Muddy Water,Haze|Mantine:64:64:Swift Swim:NONE:Modest:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Bounce,Aqua Ring,Air Slash	Vaporeon,Mantine	64	64	Normal,Flying,Water	67.5	Mantine	Vaporeon	Electric	NONE	2 slots, levels 64-64. Offense covers 3 types. Shared weakness: Electric. Speed spans 65-70 base, fastest Mantine, slowest Vaporeon.	data.js:trainers[490].normal	Measured	derived: team analysis; strategy_notes Inferred
490	Sis And Bro Lia & Luc	NA	route	Route 19	hardcore	10	May	73	FALSE	10|Route 19|Sis And Bro Lia & Luc	2	Vaporeon:64:64:Hydration:NONE:Sassy:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Last Resort,Muddy Water,Haze|Mantine:64:64:Swift Swim:NONE:Modest:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Bounce,Aqua Ring,Air Slash	Vaporeon,Mantine	64	64	Normal,Flying,Water	67.5	Mantine	Vaporeon	Electric	NONE	2 slots, levels 64-64. Offense covers 3 types. Shared weakness: Electric. Speed spans 65-70 base, fastest Mantine, slowest Vaporeon.	data.js:trainers[490].hardcore	Measured	derived: team analysis; strategy_notes Inferred
491	Sis And Bro Lil & Ian	NA	route	Route 21 North	normal	10	May	73	FALSE	10|Route 21 North|Sis And Bro Lil & Ian	2	Crawdaunt:64:64:Adaptability:NONE:Relaxed:10/10/10/10/10/10:0/0/0/0/0/0:Dragon Dance,Slash,Crabhammer,Crunch|Sharpedo:65:65:Iron Barbs:NONE:Lonely:10/10/10/10/10/10:0/0/0/0/0/0:Aqua Fang,Taunt,Skull Bash,Agility	Crawdaunt,Sharpedo	65	64	Normal,Water,Dark	75.0	Sharpedo	Crawdaunt	Fighting,Bug,Grass,Electric,Fairy	NONE	2 slots, levels 64-65. Offense covers 3 types. Shared weakness: Fighting, Bug, Grass, Electric, Fairy. Speed spans 55-95 base, fastest Sharpedo, slowest Crawdaunt.	data.js:trainers[491].normal	Measured	derived: team analysis; strategy_notes Inferred
491	Sis And Bro Lil & Ian	NA	route	Route 21 North	hardcore	10	May	73	FALSE	10|Route 21 North|Sis And Bro Lil & Ian	2	Crawdaunt:64:64:Adaptability:NONE:Relaxed:10/10/10/10/10/10:0/0/0/0/0/0:Dragon Dance,Slash,Crabhammer,Crunch|Sharpedo:65:65:Iron Barbs:NONE:Lonely:10/10/10/10/10/10:0/0/0/0/0/0:Aqua Fang,Taunt,Skull Bash,Agility	Crawdaunt,Sharpedo	65	64	Normal,Water,Dark	75.0	Sharpedo	Crawdaunt	Fighting,Bug,Grass,Electric,Fairy	NONE	2 slots, levels 64-65. Offense covers 3 types. Shared weakness: Fighting, Bug, Grass, Electric, Fairy. Speed spans 55-95 base, fastest Sharpedo, slowest Crawdaunt.	data.js:trainers[491].hardcore	Measured	derived: team analysis; strategy_notes Inferred
518	Crush Girl Sharon	NA	boss_candidate	Kindle Road	normal	17	Post-Game	100	TRUE	17|Kindle Road|Crush Girl Sharon	4	Grapploct:100:103:Technician:Assault Vest:Adamant:31/31/31/31/31/31:252/252/0/0/4/0:Brutal Swing,Aqua Jet,Mach Punch,Drain Punch|Gallade:100:103:Justified:Galladite:Jolly:31/31/31/31/31/31:4/252/0/0/0/252:Psycho Cut,Sacred Sword,Swords Dance,Night Slash|Darmanitan-Galar:100:103:Zen Mode:Charcoal:Jolly:31/31/31/31/31/31:0/252/4/0/0/252:Flare Blitz,Icicle Crash,U-turn,Earthquake|Nidoking:100:103:Sheer Force:Life Orb:Timid:31/31/31/31/31/31:0/0/4/252/0/252:Earth Power,Sludge Wave,Ice Beam,Flamethrower	Grapploct,Gallade,Darmanitan-Galar,Nidoking	100	100	Fighting,Poison,Ground,Bug,Fire,Water,Psychic,Ice,Dark	75.5	Darmanitan-Galar	Grapploct	Flying,Psychic,Fairy	NONE	4 slots, levels 100-100. Offense covers 9 types. Shared weakness: Flying, Psychic, Fairy. Speed spans 42-95 base, fastest Darmanitan-Galar, slowest Grapploct. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[518].normal	Measured	derived: team analysis; strategy_notes Inferred
518	Crush Girl Sharon	NA	boss_candidate	Kindle Road	hardcore	17	Post-Game	100	TRUE	17|Kindle Road|Crush Girl Sharon	4	Grapploct:100:103:Technician:Assault Vest:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:Brutal Swing,Aqua Jet,Mach Punch,Drain Punch|Gallade:100:103:Justified:Galladite:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Psycho Cut,Sacred Sword,Swords Dance,Night Slash|Darmanitan-Galar:100:103:Zen Mode:Charcoal:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Flare Blitz,Icicle Crash,U-turn,Earthquake|Nidoking:100:103:Sheer Force:Life Orb:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Earth Power,Sludge Wave,Ice Beam,Flamethrower	Grapploct,Gallade,Darmanitan-Galar,Nidoking	100	100	Fighting,Poison,Ground,Bug,Fire,Water,Psychic,Ice,Dark	75.5	Darmanitan-Galar	Grapploct	Flying,Psychic,Fairy	NONE	4 slots, levels 100-100. Offense covers 9 types. Shared weakness: Flying, Psychic, Fairy. Speed spans 42-95 base, fastest Darmanitan-Galar, slowest Grapploct. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[518].hardcore	Measured	derived: team analysis; strategy_notes Inferred
519	Tuber Amira	NA	boss_candidate	Bond Bridge	normal	17	Post-Game	100	TRUE	17|Bond Bridge|Tuber Amira	5	Palossand:100:103:Sand Veil:Leftovers:Bold:31/31/31/30/31/31:248/0/252/8/0/0:Scorching Sands,Shadow Ball,Shore Up,Stealth Rock|Crawdaunt:100:103:Adaptability:Focus Sash:Jolly:31/31/31/31/31/31:0/252/0/0/4/252:Dragon Dance,Crabhammer,Knock Off,Close Combat|Mantine-Sevii:100:103:Hydration:Poisonium Z:Timid:31/0/31/31/31/31:0/0/0/252/4/252:Thunderbolt,Sludge Wave,Ice Beam,Scald|Swanna:100:103:No Guard:Flying Gem:Naive:31/31/31/31/31/31:0/0/4/252/0/252:Hydro Pump,Hurricane,Blizzard,Aqua Jet|Whiscash:100:103:Water Bubble:Rindo Berry:Jolly:31/31/31/31/31/31:0/252/0/0/4/252:Dragon Dance,Waterfall,Earthquake,Zen Headbutt	Palossand,Crawdaunt,Mantine-Sevii,Swanna,Whiscash	100	100	Fighting,Flying,Poison,Ground,Ghost,Water,Electric,Psychic,Ice,Dark	70.6	Swanna	Palossand	Grass	NONE	5 slots, levels 100-100. Offense covers 10 types. Shared weakness: Grass. Speed spans 35-108 base, fastest Swanna, slowest Palossand. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[519].normal	Measured	derived: team analysis; strategy_notes Inferred
519	Tuber Amira	NA	boss_candidate	Bond Bridge	hardcore	17	Post-Game	100	TRUE	17|Bond Bridge|Tuber Amira	5	Palossand:100:103:Sand Veil:Leftovers:Bold:31/31/31/30/31/31:0/0/0/0/0/0:Scorching Sands,Shadow Ball,Shore Up,Stealth Rock|Crawdaunt:100:103:Adaptability:Focus Sash:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Dragon Dance,Crabhammer,Knock Off,Close Combat|Mantine-Sevii:100:103:Hydration:Poisonium Z:Timid:31/0/31/31/31/31:0/0/0/0/0/0:Thunderbolt,Sludge Wave,Ice Beam,Scald|Swanna:100:103:No Guard:Flying Gem:Naive:31/31/31/31/31/31:0/0/0/0/0/0:Hydro Pump,Hurricane,Blizzard,Aqua Jet|Whiscash:100:103:Water Bubble:Rindo Berry:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Dragon Dance,Waterfall,Earthquake,Zen Headbutt	Palossand,Crawdaunt,Mantine-Sevii,Swanna,Whiscash	100	100	Fighting,Flying,Poison,Ground,Ghost,Water,Electric,Psychic,Ice,Dark	70.6	Swanna	Palossand	Grass	NONE	5 slots, levels 100-100. Offense covers 10 types. Shared weakness: Grass. Speed spans 35-108 base, fastest Swanna, slowest Palossand. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[519].hardcore	Measured	derived: team analysis; strategy_notes Inferred
523	Aroma Lady Nikki	NA	boss_candidate	Bond Bridge	normal	17	Post-Game	100	TRUE	17|Bond Bridge|Aroma Lady Nikki	6	Sableye:100:103:Prankster:Sablenite:Calm:31/31/31/30/31/31:248/0/8/0/252/0:Recover,Toxic,Foul Play,Will-O-Wisp|Tangrowth:100:103:Regenerator:Assault Vest:Timid:31/31/31/31/31/31:252/0/252/0/4/0:Giga Drain,Earthquake,Knock Off,Focus Blast|Blissey:100:103:UNK:Leftovers:Bold:31/0/31/31/31/31:252/0/252/0/4/0:Teleport,Soft-Boiled,Seismic Toss,Thunder Wave|Toxapex:100:103:Regenerator:Black Sludge:Impish:31/31/31/31/31/31:252/0/252/0/4/0:Toxic Spikes,Scald,Knock Off,Recover|Reuniclus:100:103:Regenerator:Leftovers:Modest:31/31/31/31/31/31:252/0/4/252/0/0:Future Sight,Psyshock,Focus Blast,Teleport|Drapion:100:103:Battle Armor:Choice Band:Jolly:31/31/31/31/31/31:0/252/4/0/0/252:Wicked Blow,Poison Jab,Earthquake,Leech Life	Sableye,Tangrowth,Blissey,Toxapex,Reuniclus,Drapion	100	100	Fighting,Poison,Ground,Bug,Water,Grass,Psychic,Dark	52.5	Drapion	Reuniclus	NONE	NONE	6 slots, levels 100-100. Offense covers 8 types. No weakness shared by half the team. Speed spans 30-95 base, fastest Drapion, slowest Reuniclus. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[523].normal	Measured	derived: team analysis; strategy_notes Inferred
